CUSTOMER_ID,CHATBOT_USAGE_COUNT,LAST_CHATBOT_INTERACTION,EMAIL_OPENED_COUNT,CLICKED_AD_CAMPAIGNS,PARTICIPATED_IN_SURVEY,PREFERRED_CHANNEL,LOYALTY_PROGRAM_STATUS,MARKETING_RESPONSIVENESS,REFERRAL_LIKELIHOOD,GENDER,TENURE_MONTHS,TOTAL_TRANSACTIONS,TOTAL_UNITS_PURCHASED,TOTAL_SPEND,AVG_RATING,FIRST_PURCHASE_DATE,LAST_PURCHASE_DATE
15822,4,16/9/2024,4,2,true,Chatbot,None,Moderate,Likely,F,4,6,55,352.9,2.833333,6/08/2024,6/08/2024
17288,4,9/8/2024,7,0,true,Chatbot,Gold,Low,Unlikely,M,3,4,4,466,2.500000,18/06/2024,18/06/2024
13576,2,8/4/2024,6,1,true,Email,Bronze,High,Very Likely,M,23,17,165,646.55,2.647059,14/12/2024,30/07/2024
18008,5,26/11/2024,4,1,false,Email,Bronze,Low,Unlikely,F,25,6,33,60.18,2.666667,22/10/2024,22/10/2024
15781,0,,8,1,false,Chatbot,Gold,Low,Unlikely,M,19,2,2,19.77,2.000000,31/12/2024,31/12/2024
17890,5,4/12/2024,7,5,true,Email,Bronze,High,Very Likely,F,27,54,197,3450.38,2.666667,10/02/2024,19/05/2024
17978,2,1/11/2024,3,2,true,Email,None,Moderate,Unlikely,F,15,3,6,103.46,2.666667,17/04/2024,17/04/2024
15620,4,17/9/2024,5,4,false,Chatbot,None,High,Likely,M,48,22,42,729.36,2.772727,19/06/2024,19/06/2024
13634,6,9/6/2024,6,0,false,Email,Gold,High,Very Likely,M,21,17,144,800.75,2.823529,9/06/2024,9/06/2024
16034,2,23/8/2024,4,3,true,Email,Gold,Low,Unlikely,F,26,3,25,47.75,2.333333,18/08/2024,18/08/2024
17376,2,29/9/2024,7,2,false,SMS,Silver,Moderate,Likely,F,34,5,10,174.87,3.000000,12/09/2024,12/09/2024
15696,3,4/10/2024,7,0,true,Chatbot,Gold,High,Very Likely,M,12,19,21,1366.99,2.789474,11/10/2024,9/09/2024
15570,2,25/4/2024,3,2,true,Email,None,High,Very Likely,F,34,77,588,10803.71,2.857143,20/02/2024,9/01/2024
15312,1,27/12/2024,6,1,false,Social Media,Bronze,Moderate,Likely,F,47,12,32,354.73,2.416667,7/06/2024,7/07/2024
15329,4,17/7/2024,2,2,false,SMS,Bronze,Low,Unlikely,F,48,4,51,110.19,3.500000,19/04/2024,19/04/2024
15713,3,24/8/2024,3,1,false,Email,Bronze,Low,Unlikely,M,3,5,6,534.77,2.600000,4/07/2024,4/07/2024
15660,2,11/11/2024,5,0,false,SMS,Bronze,Moderate,Likely,M,13,5,10,520.53,3.200000,4/11/2024,4/11/2024
15950,5,24/11/2024,6,5,true,Email,Silver,High,Likely,M,44,13,19,721.05,2.615385,6/06/2024,6/06/2024
17400,2,6/11/2024,7,0,false,Email,None,High,Very Likely,F,45,20,41,670.18,2.600000,13/07/2024,13/07/2024
15281,3,9/9/2024,4,1,false,Email,Bronze,High,Likely,F,36,27,53,1983.39,2.888889,10/05/2024,16/08/2024
13102,3,3/10/2024,4,5,true,Email,None,High,Very Likely,F,10,40,59,4089.73,3.350000,10/02/2024,8/09/2024
17950,1,27/9/2024,6,0,false,Social Media,Gold,High,Likely,F,39,19,95,3638.56,2.842105,19/04/2024,19/04/2024
14060,4,12/5/2024,3,0,true,SMS,Silver,High,Likely,F,22,24,259,2923.97,2.833333,15/08/2024,6/05/2024
17262,3,28/6/2024,3,3,false,Chatbot,Bronze,Low,Neutral,F,22,,,,,,
13255,3,30/5/2024,8,1,false,Email,Bronze,Low,Unlikely,M,15,3,5,566.98,2.666667,1/05/2024,1/05/2024
12672,2,1/12/2024,6,0,false,SMS,Gold,Low,Unlikely,F,43,6,6,82.16,2.333333,30/08/2024,30/08/2024
16781,2,29/11/2024,2,1,false,Email,None,High,Likely,F,38,8,10,852.2,2.875000,19/04/2024,25/01/2024
16019,3,30/5/2024,6,5,false,Social Media,Gold,High,Likely,F,34,14,24,341.64,2.142857,28/04/2024,8/02/2024
15894,3,16/12/2024,8,2,false,Email,None,High,Very Likely,M,44,15,20,1957.77,3.533333,25/02/2024,26/02/2024
15998,8,5/11/2024,5,2,false,Email,Silver,High,Very Likely,F,16,56,189,3573.65,2.910714,5/09/2024,5/09/2024
16634,0,,3,2,true,Chatbot,Bronze,Low,Neutral,F,33,4,4,280.58,3.000000,30/01/2024,30/01/2024
17863,3,6/10/2024,6,5,false,Email,None,High,Likely,F,50,25,26,1102.39,2.440000,12/11/2024,23/02/2024
15199,2,26/12/2024,5,1,true,Email,Bronze,Low,Unlikely,F,41,1,1,121.3,3.000000,26/12/2024,26/12/2024
15299,2,1/10/2024,3,1,false,Email,Bronze,Low,Unlikely,M,25,4,58,343.69,3.000000,29/01/2024,29/01/2024
17364,4,4/10/2024,6,4,false,Chatbot,Bronze,High,Likely,M,39,24,33,1095.03,1.958333,25/08/2024,30/09/2024
16042,0,,9,5,false,Email,Silver,Moderate,Unlikely,F,16,2,2,198,3.500000,19/04/2024,19/04/2024
15304,5,7/9/2024,6,1,false,Social Media,Bronze,Low,Unlikely,M,12,,,,,,
17929,4,21/12/2024,4,2,false,SMS,Bronze,Low,Neutral,M,4,1,1,151.88,3.000000,21/12/2024,21/12/2024
15996,3,20/12/2024,6,4,true,Chatbot,Bronze,Moderate,Likely,F,26,17,26,326.19,3.000000,4/09/2024,4/09/2024
15204,2,21/11/2024,2,6,false,Chatbot,None,Moderate,Likely,M,29,4,4,78.66,2.000000,27/06/2024,27/06/2024
15271,3,23/10/2024,0,2,false,Email,None,High,Very Likely,F,37,21,153,1322.72,2.809524,17/04/2024,26/07/2024
12652,6,7/7/2024,6,0,false,SMS,Silver,High,Likely,M,21,24,118,1602.21,2.625000,24/08/2024,25/08/2024
17924,3,27/7/2024,5,0,false,Email,Silver,Low,Neutral,M,26,,,,,,
16010,5,14/8/2024,6,2,false,Chatbot,None,High,Very Likely,M,5,16,118,2517.99,3.000000,5/07/2024,5/07/2024
13141,3,10/12/2024,5,4,false,Email,Bronze,High,Likely,F,25,13,49,1332.04,2.769231,20/11/2024,21/11/2024
13848,0,,7,1,false,Email,None,Low,Neutral,M,35,,,,,,
13394,4,20/12/2024,5,1,false,Email,None,High,Very Likely,M,6,11,13,785.79,3.181818,16/12/2024,16/12/2024
17365,5,15/9/2024,6,5,false,Email,Bronze,High,Likely,F,11,41,708,2104.46,2.536585,18/08/2024,18/08/2024
13136,1,31/5/2024,4,2,false,Email,Silver,Low,Unlikely,F,48,1,1,119,3.000000,19/04/2024,19/04/2024
13939,5,16/10/2024,2,3,false,Email,None,High,Likely,M,36,5,5,849.69,3.200000,12/06/2024,12/06/2024
13330,2,23/12/2024,7,6,false,Chatbot,Bronze,Moderate,Unlikely,F,47,4,10,492.74,2.750000,17/11/2024,17/11/2024
13329,1,24/5/2024,7,1,false,Email,None,Moderate,Likely,M,2,6,7,286.99,3.000000,27/03/2024,7/08/2024
13209,4,8/11/2024,4,1,false,Email,Silver,High,Likely,F,18,13,17,166.73,2.076923,5/12/2024,9/12/2024
13187,1,6/10/2024,3,1,false,SMS,None,High,Likely,F,50,16,44,440.84,2.125000,8/01/2024,8/01/2024
13396,1,1/11/2024,8,5,false,Email,None,High,Very Likely,M,25,10,14,700.76,3.000000,15/10/2024,15/10/2024
16816,4,10/8/2024,8,0,false,Email,None,High,Likely,F,31,10,12,1405.59,3.200000,21/06/2024,25/11/2024
15194,3,2/10/2024,3,0,false,Social Media,Silver,High,Likely,M,33,54,1439,14795.83,2.759259,12/02/2024,8/02/2024
17371,5,18/8/2024,7,1,true,Email,None,Low,Neutral,M,24,4,10,878.18,2.500000,19/05/2024,19/05/2024
15955,1,27/5/2024,13,2,false,Email,None,High,Very Likely,F,49,7,102,1070.09,2.714286,19/01/2024,19/01/2024
17969,2,10/6/2024,2,7,false,Email,Bronze,Moderate,Unlikely,F,11,3,3,64.21,2.000000,19/05/2024,19/05/2024
13948,2,29/7/2024,7,1,false,Email,Bronze,Low,Unlikely,F,9,2,2,131.07,2.500000,22/05/2024,22/05/2024
17968,2,27/12/2024,3,0,false,Chatbot,None,High,Likely,M,33,46,1056,4368.36,2.934783,1/06/2024,1/06/2024
13267,2,17/6/2024,7,7,false,Email,Gold,High,Likely,M,46,27,667,9599.31,2.814815,23/08/2024,7/06/2024
14090,6,10/10/2024,8,0,false,Email,Silver,Low,Unlikely,F,32,2,6,25.15,2.500000,20/09/2024,20/09/2024
16814,1,30/9/2024,5,4,false,Chatbot,None,High,Likely,M,22,36,151,3032.13,2.583333,11/12/2024,28/08/2024
13842,4,10/4/2024,4,1,true,SMS,Bronze,High,Likely,F,5,33,65,1602.43,2.696970,18/12/2024,8/02/2024
12647,0,,2,4,false,Email,None,High,Very Likely,M,28,29,108,2019.96,2.896552,21/03/2024,6/09/2024
13097,3,23/12/2024,9,2,false,Social Media,Silver,High,Likely,M,33,29,205,1520.1,2.620690,26/07/2024,6/01/2024
16810,2,22/11/2024,2,0,true,Chatbot,Bronze,Low,Neutral,F,12,,,,,,
13883,2,20/10/2024,2,2,false,Email,Bronze,Low,Unlikely,M,36,,,,,,
14049,3,30/10/2024,5,2,false,Chatbot,None,High,Very Likely,M,45,51,111,4040.11,3.058824,28/10/2024,29/10/2024
15882,1,15/10/2024,6,3,true,Chatbot,Silver,High,Likely,F,45,13,179,1461.15,2.692308,13/03/2024,3/12/2024
13165,2,28/7/2024,6,1,true,Chatbot,Bronze,Moderate,Unlikely,F,31,7,11,460.75,2.571429,14/07/2024,14/07/2024
12681,1,17/5/2024,4,2,false,SMS,None,High,Very Likely,M,27,106,246,7833.62,3.028302,12/03/2024,7/09/2024
15266,2,26/9/2024,7,0,true,Chatbot,Silver,Moderate,Unlikely,F,22,5,6,633.4,3.000000,23/07/2024,23/07/2024
13161,0,,4,1,false,Email,Silver,Low,Neutral,F,4,3,4,64.37,1.000000,24/11/2024,24/11/2024
14083,1,15/11/2024,4,3,false,Chatbot,Bronze,High,Likely,M,41,40,399,3050.17,2.800000,2/03/2024,7/10/2024
16770,0,,9,0,false,Chatbot,Bronze,High,Very Likely,F,26,30,41,4588.67,3.400000,20/06/2024,27/01/2024
13270,3,12/11/2024,3,1,false,SMS,Silver,Low,Unlikely,M,7,1,1,79,4.000000,4/07/2024,4/07/2024
17147,6,5/11/2024,7,1,false,SMS,Silver,High,Very Likely,F,24,7,22,565.98,2.714286,12/04/2024,12/04/2024
14701,4,3/12/2024,5,1,false,SMS,Bronze,High,Likely,M,43,29,92,4625.37,3.655172,11/09/2024,11/09/2024
14679,1,19/10/2024,3,2,false,SMS,Bronze,Low,Unlikely,M,26,1,1,153.71,3.000000,31/01/2024,31/01/2024
16907,1,5/7/2024,2,2,false,Email,Bronze,High,Likely,F,16,19,307,1921.93,2.631579,20/04/2024,20/04/2024
16745,5,22/12/2024,8,6,false,Email,Bronze,High,Likely,F,29,28,33,2448.41,2.535714,12/06/2024,30/12/2024
16752,1,24/6/2024,7,4,false,Email,None,Moderate,Likely,M,42,7,13,596.27,2.857143,21/01/2024,21/01/2024
15587,2,15/8/2024,4,2,false,SMS,Silver,Low,Unlikely,M,6,1,16,76.8,2.000000,14/07/2024,14/07/2024
14659,4,3/12/2024,4,1,true,Email,Silver,High,Very Likely,F,42,26,52,3020.73,2.807692,19/11/2024,19/11/2024
16746,2,22/7/2024,2,3,false,Email,Gold,High,Likely,M,16,24,39,1878.28,2.708333,14/06/2024,9/05/2024
13078,3,3/4/2024,3,1,false,Chatbot,Bronze,High,Likely,F,28,29,321,2446.8,2.758621,11/10/2024,6/03/2024
14735,3,15/11/2024,7,4,false,Email,Bronze,High,Likely,M,46,20,202,2422.18,3.400000,14/12/2024,28/09/2024
18071,0,,3,3,false,Email,Bronze,Moderate,Likely,M,24,8,42,116.18,2.375000,4/12/2024,4/12/2024
16140,3,19/10/2024,7,1,false,Chatbot,None,Moderate,Likely,F,34,4,4,485.98,3.000000,2/07/2024,2/07/2024
14415,2,10/10/2024,6,2,true,Chatbot,Silver,High,Likely,M,47,57,186,5392.09,3.298246,18/09/2024,30/05/2024
15347,3,9/10/2024,8,1,false,SMS,Bronze,Low,Unlikely,M,48,1,1,15.19,3.000000,4/07/2024,4/07/2024
12346,4,9/12/2024,7,0,true,Email,Silver,Low,Unlikely,F,31,,,,,,
17988,5,24/11/2024,4,2,false,Email,Bronze,Moderate,Unlikely,F,45,5,44,1045.43,3.400000,9/10/2024,9/11/2024
15938,2,12/11/2024,6,1,false,SMS,Gold,Low,Neutral,F,34,4,7,993,3.000000,26/09/2024,26/09/2024
15227,4,25/3/2024,5,0,true,Email,None,Moderate,Unlikely,M,42,4,4,704.19,3.250000,11/03/2024,11/03/2024
17827,2,23/7/2024,6,0,false,Chatbot,Gold,High,Very Likely,M,32,53,224,2200.36,2.490566,24/04/2024,26/04/2024
15940,4,23/10/2024,5,3,false,Email,Silver,Low,Unlikely,F,32,2,2,155.35,3.500000,12/10/2024,12/10/2024
13552,4,23/12/2024,8,1,false,Email,Bronze,Low,Neutral,F,50,4,18,45.12,2.250000,17/11/2024,17/11/2024
17908,3,6/12/2024,6,4,false,Email,Silver,High,Likely,F,15,23,63,1339.61,2.608696,1/04/2024,1/04/2024
15361,6,6/12/2024,5,1,true,Email,Bronze,Moderate,Unlikely,M,2,4,4,118.16,2.500000,5/12/2024,5/12/2024
17420,3,12/12/2024,2,3,false,Social Media,Silver,Low,Unlikely,F,19,2,2,48.88,1.000000,1/02/2024,1/02/2024
17869,2,15/6/2024,3,3,false,Email,Bronze,Moderate,Unlikely,M,50,12,13,526.77,2.500000,19/03/2024,19/03/2024
16525,4,5/6/2024,3,3,false,Email,None,High,Likely,F,47,20,23,1512.76,2.500000,21/12/2024,6/12/2024
17324,3,2/5/2024,2,3,true,Chatbot,Gold,High,Likely,M,49,11,11,575.14,3.000000,22/08/2024,4/02/2024
17315,4,2/9/2024,4,2,false,Chatbot,Bronze,High,Likely,F,10,41,95,3349.25,3.121951,16/07/2024,28/09/2024
12836,9,4/10/2024,7,0,false,Email,None,High,Likely,M,6,25,126,1159.11,2.760000,12/05/2024,12/06/2024
16081,5,26/12/2024,8,1,false,Email,Bronze,High,Likely,M,14,11,71,1504.57,2.545455,29/03/2024,29/03/2024
16477,4,20/8/2024,10,4,false,Social Media,Gold,High,Very Likely,F,50,27,37,1810.67,2.629630,10/11/2024,2/04/2024
16062,5,2/11/2024,5,4,false,SMS,Bronze,Low,Unlikely,F,20,1,1,13.99,3.000000,27/04/2024,27/04/2024
13959,2,26/12/2024,5,2,true,Social Media,Bronze,High,Likely,M,38,10,24,704.65,2.300000,5/10/2024,5/10/2024
16085,2,11/7/2024,5,2,false,Social Media,Bronze,High,Very Likely,M,15,17,62,996.09,3.058824,10/06/2024,10/06/2024
15215,4,26/3/2024,4,3,true,SMS,Bronze,Low,Unlikely,F,15,,,,,,
13107,6,25/12/2024,6,1,false,Email,None,High,Likely,F,20,12,73,845.88,2.583333,14/08/2024,9/04/2024
12557,6,24/7/2024,5,1,false,Email,Bronze,Moderate,Likely,M,50,9,10,239.12,1.777778,17/08/2024,2/03/2024
13246,4,25/11/2024,8,0,false,Email,Silver,High,Likely,F,25,15,16,1009.27,3.000000,28/08/2024,28/08/2024
12775,3,7/11/2024,4,1,false,Social Media,None,Moderate,Likely,M,21,10,15,1033.35,3.000000,12/08/2024,18/12/2024
13221,5,19/9/2024,3,2,false,Email,None,High,Likely,F,35,14,75,720.91,2.500000,6/07/2024,6/07/2024
13124,2,29/12/2024,3,3,false,SMS,None,High,Very Likely,M,4,29,34,1886.89,3.103448,6/09/2024,6/10/2024
14595,3,30/11/2024,6,1,false,Email,Gold,Moderate,Likely,F,33,3,5,605,4.000000,23/11/2024,23/11/2024
13894,3,20/12/2024,3,2,false,Chatbot,None,Moderate,Likely,F,16,4,4,294.57,3.250000,13/12/2024,13/12/2024
16191,1,8/6/2024,5,3,true,Email,None,High,Likely,M,19,16,24,818.55,2.375000,12/01/2024,8/03/2024
13173,2,16/8/2024,5,0,false,SMS,None,High,Likely,F,8,13,85,2289.52,3.384615,23/03/2024,23/03/2024
13873,1,19/12/2024,4,2,false,Email,None,Moderate,Likely,M,24,2,2,169.81,2.500000,15/12/2024,15/12/2024
18016,5,28/9/2024,8,3,false,SMS,None,High,Very Likely,F,16,20,52,1387.81,2.600000,21/11/2024,5/02/2024
13155,2,18/11/2024,3,4,false,SMS,Gold,High,Likely,F,8,32,120,3033.61,2.937500,3/09/2024,9/08/2024
13837,3,20/12/2024,8,2,false,SMS,None,Moderate,Likely,F,5,4,13,407.92,2.750000,30/10/2024,30/10/2024
15395,3,27/9/2024,1,3,false,Email,Gold,High,Likely,M,4,5,9,1077.7,3.400000,15/09/2024,15/09/2024
13534,2,1/8/2024,5,2,true,SMS,Silver,High,Likely,F,20,24,170,1913.67,2.708333,14/07/2024,8/02/2024
14142,5,3/4/2024,2,4,true,Chatbot,Gold,High,Very Likely,F,21,15,26,2024.96,3.666667,15/01/2024,15/01/2024
12747,6,11/2/2024,6,1,false,Chatbot,Bronze,High,Likely,F,9,13,124,651.02,2.923077,13/05/2024,3/01/2024
15860,1,11/11/2024,3,1,true,Social Media,None,High,Likely,F,46,9,166,1362.61,2.888889,3/06/2024,3/06/2024
14565,2,14/9/2024,4,2,false,Email,None,High,Likely,F,39,22,60,413.45,2.590909,16/05/2024,16/05/2024
17181,5,7/11/2024,2,1,true,Email,Silver,Low,Unlikely,F,49,1,2,307.42,4.000000,1/07/2024,1/07/2024
17238,3,24/6/2024,0,2,true,Email,Bronze,High,Likely,F,20,38,96,3993.77,3.210526,10/04/2024,2/08/2024
16515,1,3/11/2024,9,0,false,SMS,Silver,High,Very Likely,F,19,17,33,1039.08,2.705882,12/07/2024,12/07/2024
13093,2,10/11/2024,4,0,false,Email,Bronze,High,Very Likely,M,35,80,349,6417.8,2.850000,1/12/2024,30/07/2024
12867,3,1/9/2024,5,1,false,Email,Bronze,High,Likely,M,32,26,124,1455.87,2.615385,6/01/2024,6/02/2024
12524,5,11/9/2024,5,3,true,SMS,None,Moderate,Likely,F,20,15,19,407.91,2.266667,13/08/2024,14/08/2024
13969,3,6/10/2024,6,2,false,SMS,Silver,High,Likely,F,15,27,203,1714.37,2.777778,10/04/2024,21/04/2024
17858,2,12/12/2024,3,0,false,SMS,Silver,High,Likely,M,34,18,847,2573.63,3.333333,10/10/2024,6/08/2024
14696,2,15/6/2024,14,1,false,Email,None,High,Likely,M,48,16,53,1808.14,3.187500,13/01/2024,19/04/2024
16250,2,17/6/2024,3,2,false,Chatbot,Bronze,Moderate,Likely,F,30,6,8,600.61,3.000000,1/02/2024,1/02/2024
