TRANSACTION_ID,CUSTOMER_ID,TRANSACTION_DATE,PRODUCT_SKU,PRODUCT_DESCRIPTION,PRODUCT_CATEGORY,QUANTITY,AVG_PRICE,DELIVERY_CHARGES,COUPON_STATUS,COUPON_CODE,DISCOUNT_PCT,PAYMENT_METHOD,SHIPPING_PROVIDER,TRANSACTION_RATING,GROSS_REVENUE,NET_REVENUE
23818,15024,22/03/2024,GGOEAAEC029416,Android Women's Short Sleeve Tri-blend Badge Tee Light Blue,Apparel,1,15.19,15.75,Not Used,no,0,PayPal,Toll Priority,3,15.19,15.19
22537,15028,3/10/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Used,ELEC30,30,Credit Card,Australia Post Courier,3,119,83.3
21305,15426,24/02/2024,GGOEGBFC018799,Electronics Accessory Pouch,Bags,25,4.99,6.5,Used,AIO20,20,Credit Card,Australia Post Express,3,124.75,99.8
20268,14800,13/02/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.5,Not Used,no,0,Credit Card,Australia Post Express,5,119,119
39835,17306,10/04/2024,GGOEGALP034315,Google Women's Vintage Hero Tee Lavender,Apparel,1,7.6,6,Used,SALE10,10,Credit Card,Australia Post Courier,3,7.6,6.84
34617,16779,8/03/2024,GGOEGBRB079599,25L Classic Rucksack,Backpacks,1,99.99,6,Used,ELEC10,10,PayPal,Australia Post Courier,2,99.99,89.991
45612,13881,12/04/2024,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,151.88,6.5,Not Used,no,0,PayPal,Australia Post Courier,2,151.88,151.88
19257,12738,30/01/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used,ELEC10,10,Credit Card,StarTrack Express,3,153.71,138.339
21742,14404,3/02/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Not Used,no,0,Credit Card,StarTrack Express,5,119,119
30215,17820,6/12/2024,GGOEGALQ034215,Google Women's Vintage Hero Tee White,Apparel,6,18.99,12.99,Used,SALE30,30,Credit Card,CouriersPlease,3,113.94,79.758
24012,16293,24/03/2024,GGOEAAYJ068824,Android Youth Short Sleeve T-shirt Pewter,Apparel,1,18.99,6.5,Used,SALE30,30,PayPal,Australia Post Courier,2,18.99,13.293
19956,17238,2/08/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Used,ELEC20,20,Credit Card,StarTrack Express,4,119,95.2
25005,13531,4/07/2024,GGOEGAUB058316,Google Women's Performance Polo Grey/Black,Apparel,11,62.99,6.5,Used,SALE10,10,Credit Card,Australia Post Courier,2,692.89,623.601
19576,14083,2/03/2024,GGOEGAFJ036216,Google Men's Pullover Hoodie Grey,Apparel,1,41.59,6.5,Not Used,no,0,Credit Card,StarTrack Express,1,41.59,41.59
33023,14210,18/07/2024,GGOENEBB081499,Nest Cam Indoor Security Camera - CA,Nest-Canada,2,149,8.7,Used,NCA10,10,PayPal,Australia Post Courier,2,298,268.2
25038,17999,4/07/2024,GGOEGBPB081999,UpCycled Bike Saddle Bag,Accessories,1,49.99,6.5,Used,ACC10,10,Credit Card,StarTrack Express,2,49.99,44.991
40656,17591,13/10/2024,GGOEGFKA022299,Keyboard DOT Sticker,Office,3,1.5,6,Used,OFF10,10,Credit Card,Australia Post Courier,3,4.5,4.05
34728,17284,8/04/2024,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,2,10.63,6,Used,EXTRA20,20,Credit Card,StarTrack Express,5,21.26,17.008
45220,12668,30/11/2024,GGOEGAEB027815,Google Women's Short Sleeve Hero Tee Black,Apparel,1,6.8,12.48,Used,SALE20,20,Venmo,CouriersPlease,2,6.8,5.44
33213,15498,19/07/2024,GGOEAAAL081115,Android Men's Pep Rally Short Sleeve Tee Navy,Apparel,1,9.99,6,Used,SALE10,10,PayPal,StarTrack Express,1,9.99,8.991
35723,17406,15/08/2024,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79,6,Not Used,no,0,Credit Card,Australia Post Courier,3,79,79
36994,12672,30/08/2024,GGOEGAAC035013,Google Men's Bayside Graphic Tee,Apparel,1,19.99,6,Used,SALE20,20,Credit Card,StarTrack Express,3,19.99,15.992
18830,16186,25/01/2024,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,2,1.24,6.5,Not Used,no,0,Credit Card,Australia Post Courier,3,2.48,2.48
39129,12540,27/09/2024,GGOEGADC059316,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,1,28,12.99,Used,SALE30,30,Debit Card,CouriersPlease,3,28,19.6
31049,12348,22/06/2024,GGOEGOCR017899,Recycled Paper Journal Set,Office,2,3.99,6,Used,OFF30,30,PayPal,Australia Post Courier,3,7.98,5.586
42848,12539,11/07/2024,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,24.49,Not Used,no,0,Debit Card,Toll Priority,5,149,149
27676,18004,5/10/2024,GGOEGAAL059016,Google Men's Short Sleeve Performance Badge Tee Navy,Apparel,1,12.31,16.85,Not Used,no,0,Debit Card,Toll Priority,2,12.31,12.31
32848,17315,16/07/2024,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79,6,Used,ELEC10,10,Cash,Australia Post Courier,3,79,71.1
25274,15513,4/11/2024,GGOEGAEJ028013,Google Women's Short Sleeve Hero Tee Grey,Apparel,1,11.89,6.5,Used,SALE10,10,Venmo,Australia Post Courier,1,11.89,10.701
30209,17912,6/12/2024,GGOEAHPJ004314,Android Stretch Fit Hat M/L,Headgear,1,15.39,6,Used,HGEAR30,30,Venmo,Australia Post Express,2,15.39,10.773
46881,12350,14/12/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,121.3,6.5,Used,ELEC30,30,Credit Card,StarTrack Express,2,121.3,84.91
34905,13183,8/07/2024,GGOEYAFB073115,YouTube Men's Fleece Hoodie Black,Apparel,1,31.35,19.99,Used,SALE20,20,Venmo,Toll Priority,3,31.35,25.08
31059,14911,23/06/2024,GGOEGADJ057114,Google Men's Performance 1/4 Zip Pullover Heather/Black,Apparel,1,61.59,12.48,Not Used,no,0,PayPal,CouriersPlease,2,61.59,61.59
43767,16523,17/11/2024,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,2.99,6,Used,OFF20,20,Venmo,Australia Post Express,4,2.99,2.392
17149,12838,1/05/2024,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,20.62,12.76,Used,EXTRA10,10,Debit Card,CouriersPlease,5,20.62,18.558
25798,16795,17/04/2024,GGOEGAYH068424,Google Youth Short Sleeve T-shirt Green,Apparel,1,10.63,6,Not Used,no,0,PayPal,Australia Post Express,2,10.63,10.63
32672,15235,14/07/2024,GGOEGALJ034415,Google Women's Vintage Hero Tee Platinum,Apparel,1,5.7,6,Used,SALE10,10,Venmo,Australia Post Express,2,5.7,5.13
30127,15290,6/11/2024,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1,149,6,Not Used,no,0,Debit Card,Australia Post Courier,3,149,149
24758,15032,4/04/2024,GGOEYFKQ020699,YouTube Custom Decals,Office,10,1.59,15.72,Used,OFF10,10,Credit Card,Toll Priority,4,15.9,14.31
41547,12744,24/10/2024,GGOENEBQ092399,Nest Cam IQ Outdoor - USA (Preorder),Nest,1,279,6,Not Used,no,0,PayPal,StarTrack Express,3,279,279
45938,17035,12/07/2024,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,2.44,6.5,Used,OFF30,30,Credit Card,StarTrack Express,4,2.44,1.708
36343,13488,22/08/2024,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Bags,1,12.79,6,Used,AIO20,20,Credit Card,Australia Post Express,2,12.79,10.232
30292,13093,13/06/2024,GGOEGBCR024399,Google Lunch Bag,Bags,2,13.99,6,Used,AIO30,30,Credit Card,StarTrack Express,2,27.98,19.586
44550,17431,25/11/2024,GGOEGAEB027815,Google Women's Short Sleeve Hero Tee Black,Apparel,1,16.99,6,Not Used,no,0,PayPal,Australia Post Courier,3,16.99,16.99
26645,18116,28/04/2024,GGOEGFSR022099,Google Kick Ball,Lifestyle,25,1.99,6,Not Used,no,0,PayPal,StarTrack Express,3,49.75,49.75
32940,12957,17/07/2024,GGOEGAAL010615,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,2,13.59,26.43,Used,SALE10,10,Credit Card,Toll Priority,4,27.18,24.462
22022,12808,3/04/2024,GGOEGOAC021799,Ballpoint Pen Blue,Office,84,0.99,6.5,Not Used,no,0,Credit Card,Australia Post Courier,2,83.16,83.16
21371,15894,26/02/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,6.5,Used,ELEC20,20,Credit Card,Australia Post Courier,5,238,190.4
19091,14775,29/01/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Not Used,no,0,PayPal,Australia Post Courier,3,153.71,153.71
40614,15039,13/10/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,4,119,6,Used,ELEC10,10,Venmo,Australia Post Express,5,476,428.4
45844,16745,12/06/2024,GGOEYAEJ092116,YouTube 3 lines Tee Grey,Apparel,1,17.93,12.91,Used,SALE30,30,Credit Card,CouriersPlease,1,17.93,12.551
21782,13174,3/03/2024,GGOEGAAJ032814,Google Men's Long & Lean Tee Charcoal,Apparel,2,19.99,6.5,Not Used,no,0,PayPal,StarTrack Express,2,39.98,39.98
37912,13982,9/11/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,12.99,Used,ELEC30,30,Credit Card,CouriersPlease,5,238,166.6
19839,17841,2/07/2024,GGOEGDHB072099,Google Insulated Stainless Steel Bottle,Drinkware,1,15.99,35.3,Used,EXTRA20,20,Credit Card,Toll Priority,4,15.99,12.792
29209,16805,31/05/2024,GGOEGGOA017399,Maze Pen,Office,5,0.79,12.91,Used,OFF20,20,PayPal,CouriersPlease,4,3.95,3.16
42085,17118,30/10/2024,GGOEAAWJ062550,Android Infant Short Sleeve Tee Pewter,Apparel,1,13.59,6,Not Used,no,0,Debit Card,StarTrack Express,3,13.59,13.59
35978,17365,18/08/2024,GGOEGAFJ036217,Google Men's Pullover Hoodie Grey,Apparel,1,29.11,6,Used,SALE20,20,Credit Card,Australia Post Express,2,29.11,23.288
45039,18145,28/11/2024,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,79,6.5,Used,ELEC20,20,Debit Card,Australia Post Express,4,79,63.2
32678,15235,14/07/2024,GGOEGFKQ020799,Google Doodle Decal,Office,2,2.39,102.74,Used,OFF10,10,Credit Card,Toll Priority,3,4.78,4.302
23474,16059,20/03/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.5,Not Used,no,0,PayPal,StarTrack Express,5,119,119
35205,17800,8/10/2024,GGOEADWQ015699,Android Rise 14 oz Mug,Drinkware,1,10.39,6.5,Used,EXTRA20,20,Debit Card,Australia Post Courier,4,10.39,8.312
21428,12472,27/02/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.5,Used,ELEC20,20,PayPal,StarTrack Express,4,149,119.2
42276,16714,11/01/2024,GGOEYAQB073217,YouTube Women's Fleece Hoodie Black,Apparel,2,11.2,6,Not Used,no,0,PayPal,StarTrack Express,3,22.4,22.4
45426,15058,12/02/2024,GGOEGBRJ037399,Google Rucksack,Bags,2,57.07,6.5,Not Used,no,0,Credit Card,Australia Post Courier,4,114.14,114.14
32900,14606,17/07/2024,GGOEGHPB080410,Google 5-Panel Snapback Cap,Headgear,3,10.63,12.91,Used,HGEAR10,10,Cash,CouriersPlease,3,31.89,28.701
32540,17400,13/07/2024,GGOEGHPB071610,Google Twill Cap,Apparel,1,8.79,6,Not Used,no,0,PayPal,Australia Post Express,4,8.79,8.79
37325,12474,9/04/2024,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6,Used,ELEC30,30,Credit Card,Australia Post Express,3,149,104.3
27251,14159,5/04/2024,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,3,1.99,6,Not Used,no,0,Credit Card,StarTrack Express,3,5.97,5.97
35951,12643,18/08/2024,GGOEGAPJ058014,Google Women's 1/4 Zip Jacket Charcoal,Apparel,1,44,6,Used,SALE20,20,Credit Card,Australia Post Courier,1,44,35.2
36999,12708,30/08/2024,GGOEGGOA017399,Maze Pen,Office,100,0.79,22.71,Used,OFF20,20,PayPal,Toll Priority,2,79,63.2
35936,15346,17/08/2024,GGOEAHPB076114,Android Stretch Fit Hat,Apparel,1,12.31,6,Not Used,no,0,Credit Card,Australia Post Courier,1,12.31,12.31
44962,17220,28/11/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,12.99,Used,ELEC20,20,Credit Card,CouriersPlease,5,149,119.2
38234,16422,15/09/2024,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,100,2.99,6,Not Used,no,0,Credit Card,StarTrack Express,3,299,299
44359,13148,23/11/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.5,Used,ELEC20,20,Credit Card,Australia Post Courier,5,149,119.2
27337,12753,5/05/2024,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6,Used,EXTRA20,20,Credit Card,StarTrack Express,4,24.99,19.992
33421,12681,22/07/2024,GGOEGOAB022499,Satin Black Ballpoint Pen,Office,1,12,6,Used,OFF10,10,Credit Card,Australia Post Courier,3,12,10.8
33480,14653,23/07/2024,GGOEGOAB022499,Satin Black Ballpoint Pen,Office,1,12,6,Used,OFF10,10,Credit Card,StarTrack Express,3,12,10.8
19018,16770,27/01/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used,ELEC10,10,PayPal,Australia Post Courier,3,122.77,110.493
16856,13705,1/03/2024,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,81.5,6.5,Not Used,no,0,Credit Card,Australia Post Courier,3,81.5,81.5
36770,13093,28/08/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149,6,Used,ELEC20,20,Venmo,Australia Post Courier,5,298,238.4
22600,17259,3/11/2024,GGOEGAQB036014,Google Women's Fleece Hoodie,Apparel,1,55.99,6.5,Not Used,no,0,PayPal,StarTrack Express,2,55.99,55.99
21692,14081,3/02/2024,GGOEGOBG023599,Colored Pencil Set,Office,5,2.39,6.5,Used,OFF30,30,Credit Card,StarTrack Express,3,11.95,8.365
20340,16931,14/02/2024,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,20,2.39,13.78,Used,EXTRA20,20,Credit Card,CouriersPlease,3,47.8,38.24
39686,14088,10/03/2024,GGOEGALQ036616,Google Women's Scoop Neck Tee White,Apparel,1,4.8,6,Used,SALE10,10,Credit Card,StarTrack Express,1,4.8,4.32
22648,17019,3/12/2024,GGOENEBB079399,Nest Protect Smoke + CO Black Wired Alarm-USA,Nest-USA,1,99,6.5,Not Used,no,0,Credit Card,Australia Post Express,3,99,99
20161,13838,2/11/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6.5,Not Used,no,0,Credit Card,Australia Post Express,5,238,238
20117,15708,2/10/2024,GGOEGOAC021799,Ballpoint Pen Blue,Office,15,0.99,6.5,Not Used,no,0,Credit Card,Australia Post Courier,2,14.85,14.85
37204,15570,9/01/2024,GGOEYOCR077799,YouTube Hard Cover Journal,Notebooks & Journals,62,14.99,6,Not Used,no,0,Credit Card,Australia Post Courier,1,929.38,929.38
40914,15052,17/10/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,4,149,6,Used,ELEC10,10,Credit Card,Australia Post Courier,4,596,536.4
38071,14657,13/09/2024,GGOEGALB036513,Google Women's Scoop Neck Tee Black,Apparel,1,6,6,Used,SALE30,30,Credit Card,Australia Post Express,3,6,4.2
36773,16395,28/08/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6,Not Used,no,0,PayPal,Australia Post Courier,5,149,149
46719,15005,13/12/2024,GGOEYALQ091913,YouTube Women's Favorite Tee White,Apparel,2,17.93,12.99,Used,SALE30,30,Credit Card,CouriersPlease,3,35.86,25.102
38093,14657,13/09/2024,GGOEGAAC032117,Google Men's Short Sleeve Hero Tee Light Blue,Apparel,2,18.99,6,Not Used,no,0,PayPal,Australia Post Express,3,37.98,37.98
39090,12637,26/09/2024,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79,6,Not Used,no,0,Credit Card,Australia Post Courier,4,79,79
28066,14544,15/05/2024,GGOEGADJ056814,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1,61.59,6,Used,SALE20,20,PayPal,Australia Post Courier,1,61.59,49.272
27450,16010,5/07/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3,119,12.99,Used,ELEC20,20,PayPal,CouriersPlease,2,357,285.6
28038,14544,15/05/2024,GGOEYAYR068624,YouTube Youth Short Sleeve Tee Red,Apparel,2,15.19,19.99,Not Used,no,0,Credit Card,Toll Priority,2,30.38,30.38
48460,14606,31/12/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,151.88,12.99,Used,ELEC30,30,Debit Card,CouriersPlease,5,151.88,106.316
45472,17375,12/03/2024,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,151.88,12.99,Used,ELEC30,30,Credit Card,CouriersPlease,5,151.88,106.316
30631,18116,17/06/2024,GGOEGAER029713,Google Women's Short Sleeve Hero Tee Red Heather,Apparel,1,15.19,6,Used,SALE30,30,Credit Card,Australia Post Courier,4,15.19,10.633
31324,17315,26/06/2024,GGOEAAAJ031913,Android Men's Short Sleeve Hero Tee Heather,Apparel,1,13.29,6,Used,SALE30,30,Debit Card,StarTrack Express,1,13.29,9.303
26415,14082,25/04/2024,GGOEGAWN062748,Google Infant Zip Hood Pink,Apparel,1,30.39,6.5,Used,SALE10,10,PayPal,Australia Post Courier,1,30.39,27.351
24706,17341,4/03/2024,GGOEGDHC082299,Google 25 oz Blue Stainless Steel Bottle,Drinkware,1,11.19,6.5,Not Used,no,0,Credit Card,Australia Post Express,3,11.19,11.19
45631,17314,12/04/2024,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,151.88,6.5,Used,ELEC30,30,Debit Card,Australia Post Express,4,151.88,106.316
30201,17044,6/12/2024,GGOEGHPB071610,Google Twill Cap,Apparel,1,10.99,6,Used,SALE30,30,Credit Card,Australia Post Courier,4,10.99,7.693
25005,13531,4/07/2024,GGOEGALB059916,Google Women's Short Sleeve Performance Tee Black,Apparel,8,15.39,6.5,Not Used,no,0,Credit Card,Australia Post Courier,1,123.12,123.12
35915,16122,17/08/2024,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79,6,Not Used,no,0,Credit Card,Australia Post Courier,4,79,79
18186,15601,18/01/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Not Used,no,0,Credit Card,Australia Post Courier,5,122.77,122.77
37649,15673,9/07/2024,GGOEAAAB081015,Android Men's Outerstellar Short Sleeve Tee Black,Apparel,1,15.99,6,Used,SALE30,30,PayPal,Australia Post Courier,3,15.99,11.193
19799,14723,2/06/2024,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,79.99,13.78,Used,ELEC10,10,Debit Card,CouriersPlease,1,79.99,71.991
17027,17908,1/04/2024,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,1,7.42,6.5,Used,EXTRA10,10,Credit Card,Australia Post Courier,2,7.42,6.678
21612,14606,3/01/2024,GGOEGAEQ027913,Google Women's Short Sleeve Hero Tee White,Apparel,1,16.99,24.47,Used,SALE30,30,Debit Card,Toll Priority,4,16.99,11.893
27460,17085,5/07/2024,GGOEGAXQ067128,Google Toddler Short Sleeve Tee White,Apparel,1,16.99,12.99,Used,SALE20,20,Debit Card,CouriersPlease,1,16.99,13.592
20793,16327,19/02/2024,GGOEYAQB073213,YouTube Women's Fleece Hoodie Black,Apparel,1,55.99,6.5,Used,SALE20,20,Credit Card,Australia Post Express,2,55.99,44.792
30600,15194,17/06/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Used,ELEC30,30,PayPal,Australia Post Express,4,119,83.3
39484,17504,10/01/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Used,ELEC10,10,Credit Card,Australia Post Courier,3,119,107.1
45428,12681,12/03/2024,GGOEGHGH019699,Google Sunglasses,Lifestyle,1,3.57,6,Used,EXTRA30,30,Credit Card,Australia Post Express,3,3.57,2.499
35369,14395,8/11/2024,GGOEGALB036513,Google Women's Scoop Neck Tee Black,Apparel,1,6,6,Not Used,no,0,Credit Card,StarTrack Express,2,6,6
39040,13502,26/09/2024,GGOEGOLC014299,Google Metallic Notebook Set,Office,5,5.99,6,Used,OFF30,30,PayPal,StarTrack Express,4,29.95,20.965
25074,17340,4/08/2024,GGOEGOAQ015999,Gel Roller Pen,Office,10,3.5,6.5,Used,OFF10,10,Credit Card,Australia Post Courier,3,35,31.5
45134,17621,29/11/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6.5,Used,ELEC20,20,Venmo,Australia Post Express,3,238,190.4
37021,13385,30/08/2024,GGOEGAAJ059113,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,1,8.8,6,Used,SALE20,20,Credit Card,Australia Post Express,1,8.8,7.04
28323,17293,18/05/2024,GGOEGAAJ032615,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1,18.99,6,Not Used,no,0,PayPal,Australia Post Express,3,18.99,18.99
42179,14978,31/10/2024,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1,349,6,Not Used,no,0,Credit Card,Australia Post Express,3,349,349
32163,13050,7/09/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6,Used,ELEC10,10,Credit Card,StarTrack Express,5,149,134.1
42777,17311,11/07/2024,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2,79,6,Used,ELEC20,20,PayPal,StarTrack Express,5,158,126.4
33709,15034,25/07/2024,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,79,6,Used,ELEC10,10,PayPal,Australia Post Courier,4,79,71.1
48491,14410,31/12/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,121.3,6.5,Not Used,no,0,Credit Card,Australia Post Express,3,121.3,121.3
29871,15005,6/08/2024,GGOEGAWQ062949,Google Baby Essentials Set,Apparel,1,27.19,6,Used,SALE30,30,PayPal,StarTrack Express,2,27.19,19.033
26435,17912,25/04/2024,GGOEYAWJ061453,YouTube Onesie Heather,Apparel,1,19.19,6,Used,SALE10,10,PayPal,Australia Post Courier,2,19.19,17.271
17243,17968,1/06/2024,GGOEGBFC018799,Electronics Accessory Pouch,Bags,26,4.95,6.5,Used,AIO10,10,Credit Card,Australia Post Courier,2,128.7,115.83
48452,14606,31/12/2024,GGOEAKDH019899,Windup Android,Lifestyle,1,4.07,6,Used,EXTRA30,30,Credit Card,Australia Post Express,5,4.07,2.849
36533,14040,24/08/2024,GGOEGALJ060115,Google Women's Short Sleeve Performance Tee Pewter,Apparel,1,5.28,6,Used,SALE20,20,Credit Card,Australia Post Courier,1,5.28,4.224
31137,14985,24/06/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6,Used,ELEC30,30,Credit Card,Australia Post Courier,3,119,83.3
38627,16904,21/09/2024,GGOEGOBG023599,Colored Pencil Set,Office,3,2.39,6.5,Not Used,no,0,PayPal,StarTrack Express,2,7.17,7.17
18779,14449,25/01/2024,GGOEWEBB082699,Waze Mobile Phone Vent Mount,Waze,1,7.21,6.5,Used,WEMP10,10,PayPal,Australia Post Courier,4,7.21,6.489
25125,15996,4/09/2024,GGOEGOCT019199,Red Spiral Google Notebook,Office,2,7.99,6.5,Used,OFF10,10,PayPal,Australia Post Courier,3,15.98,14.382
28296,15640,18/05/2024,GGOEGAAJ032714,Google Men's Skater Tee Grey,Apparel,1,13.99,6,Used,SALE20,20,Credit Card,Australia Post Express,1,13.99,11.192
29892,15005,6/08/2024,GGOEGOCB017499,Leatherette Journal,Office,20,8.79,37.19,Used,OFF30,30,PayPal,Toll Priority,2,175.8,123.06
38977,17231,25/09/2024,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1,199,6,Used,NE30,30,Debit Card,Australia Post Courier,2,199,139.3
40433,13798,10/11/2024,GGOENEBQ092399,Nest Cam IQ Outdoor - USA (Preorder),Nest,1,279,6,Used,NE10,10,Credit Card,Australia Post Express,4,279,251.1
25218,12433,4/10/2024,GGOEGAEJ031315,Google Tri-blend Hoodie Grey,Apparel,1,39.99,6.5,Not Used,no,0,PayPal,Australia Post Courier,1,39.99,39.99
34169,14505,31/07/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,6,Used,ELEC10,10,Credit Card,StarTrack Express,5,238,214.2
22360,12748,3/08/2024,GGOEGHGT019599,Google Sunglasses,Lifestyle,1,2.8,24.47,Used,EXTRA30,30,Credit Card,Toll Priority,3,2.8,1.96
34915,13668,8/07/2024,GGOEGAAJ032815,Google Men's Long & Lean Tee Charcoal,Apparel,1,6,12.99,Not Used,no,0,Credit Card,CouriersPlease,3,6,6
18173,15601,18/01/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,6.5,Used,ELEC10,10,PayPal,Australia Post Express,5,307.42,276.678
44203,14805,22/11/2024,GGOEYFKQ020699,YouTube Custom Decals,Office,2,0.5,6,Used,OFF20,20,Credit Card,Australia Post Express,2,1,0.8
21608,14606,3/01/2024,GGOEGALQ034214,Google Women's Vintage Hero Tee White,Apparel,1,18.99,6.5,Used,SALE30,30,Credit Card,Australia Post Courier,3,18.99,13.293
45448,15058,12/03/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,121.3,6.5,Used,ELEC30,30,PayPal,Australia Post Express,2,121.3,84.91
47724,13871,20/12/2024,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1,100.91,6.5,Used,NE30,30,Credit Card,Australia Post Courier,3,100.91,70.637
32161,14911,7/08/2024,GGOEYAAB031815,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1,16.99,6,Used,SALE10,10,Credit Card,Australia Post Express,2,16.99,15.291
31184,13627,25/06/2024,GGOEGAWQ062949,Google Baby Essentials Set,Apparel,1,33.99,12.99,Used,SALE30,30,PayPal,CouriersPlease,3,33.99,23.793
20772,12748,19/02/2024,GGOEGAFB035816,Google Men's  Zip Hoodie,Apparel,1,44.79,6.5,Used,SALE20,20,PayPal,Australia Post Express,3,44.79,35.832
